model,task,trial_dir,resolved,f2p_passed,f2p_total,p2p_passed,p2p_total,posthoc_skips_applied,agent_steps,tool_call_count,input_tokens,cached_tokens,output_tokens,wall_clock_sec,infra_fail
azure/anthropic/claude-haiku-4-5,t2v3-VC1b70-httpcore-sync-async-split,/data/projects/craft-taskgen/evals-final/haiku45/our-iter2/t2v3-VC1b70-httpcore-sync-async--FcprJRs,1,2,2,29,29,0,35,34,1203550,1148044,23160,399.954746,0
azure/anthropic/claude-haiku-4-5,t2v3-VC1b70-httpcore-sync-async-split,/data/projects/craft-taskgen/evals-final/haiku45/our-iter1/t2v3-VC1b70-httpcore-sync-async--6fSiBdS,1,2,2,29,29,0,49,51,1898727,1837674,27924,399.023906,0
azure/anthropic/claude-haiku-4-5,t2v3-XY5089-bond-outline-per-segment,/data/projects/craft-taskgen/evals-final/haiku45/our-iter4/t2v3-XY5089-bond-outline-per-seg-TphBgEP,0,4,5,36,36,0,65,64,3149947,3082593,26941,673.644282,0
azure/anthropic/claude-haiku-4-5,t2v3-XY5089-bond-outline-per-segment,/data/projects/craft-taskgen/evals-final/haiku45/jeff-iter0/t2v3-XY5089-bond-outline-per-seg-ry7QtEZ,0,1,5,36,36,0,50,50,2519823,2452672,21742,287.85883,0
azure/anthropic/claude-haiku-4-5,t2v3-XY5089-bond-outline-per-segment,/data/projects/craft-taskgen/evals-final/haiku45/our-iter3/t2v3-XY5089-bond-outline-per-seg-ioLL9sX,0,3,5,36,36,0,54,53,3318614,3240002,27892,395.835833,0
azure/anthropic/claude-haiku-4-5,t2v3-XY5089-bond-outline-per-segment,/data/projects/craft-taskgen/evals-final/haiku45/our-iter2/t2v3-XY5089-bond-outline-per-seg-VmNkdoG,0,3,5,36,36,0,55,57,2345758,2289001,23431,604.355593,0
azure/anthropic/claude-haiku-4-5,t2v3-XY5089-bond-outline-per-segment,/data/projects/craft-taskgen/evals-final/haiku45/our-iter1/t2v3-XY5089-bond-outline-per-seg-etYv9Ds,0,3,5,36,36,0,99,101,5546020,5469218,32061,544.092869,0
nvidia/zai-org/glm-5.1,t2v3-ADd1f1-eval-service-integration,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-ADd1f1-eval-service-integra-V9miEhy,1,4,4,18,18,0,91,90,6330381,6031808,15543,1286.788313,0
nvidia/zai-org/glm-5.1,t2v3-ADd1f1-eval-service-integration,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-ADd1f1-eval-service-integra-sSKz5Qg,1,4,4,18,18,0,55,65,3994123,3608512,10372,1204.731022,0
nvidia/zai-org/glm-5.1,t2v3-ADd1f1-eval-service-integration,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-ADd1f1-eval-service-integra-VZHq8cv,1,4,4,18,18,0,70,85,5993433,5164928,13850,1723.249238,0
nvidia/zai-org/glm-5.1,t2v3-ADd1f1-eval-service-integration,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-ADd1f1-eval-service-integra-SVQdWXe,1,4,4,18,18,0,70,80,5403079,4598720,14032,1854.333935,0
nvidia/zai-org/glm-5.1,t2v3-ADd1f1-eval-service-integration,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-ADd1f1-eval-service-integra-iPPVhh8,1,4,4,18,18,0,76,83,6483618,6182208,15635,1541.914093,0
nvidia/zai-org/glm-5.1,t2v3-ADebd7-toolset-name-prefix,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-ADebd7-toolset-name-prefix-aThxfKv,0,22,24,4,4,0,37,41,1870768,1779072,7890,620.834992,0
nvidia/zai-org/glm-5.1,t2v3-ADebd7-toolset-name-prefix,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-ADebd7-toolset-name-prefix-kyVFGNK,0,22,24,4,4,0,34,40,1349885,968192,4472,2242.652333,0
nvidia/zai-org/glm-5.1,t2v3-ADebd7-toolset-name-prefix,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-ADebd7-toolset-name-prefix-3ys7RQz,1,24,24,4,4,0,44,52,2156799,1157184,6714,1382.775402,0
nvidia/zai-org/glm-5.1,t2v3-ADebd7-toolset-name-prefix,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-ADebd7-toolset-name-prefix-d9UvyyY,0,22,24,4,4,0,40,43,1723801,1251520,7450,1288.000936,0
nvidia/zai-org/glm-5.1,t2v3-ADebd7-toolset-name-prefix,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-ADebd7-toolset-name-prefix-aiGeWNp,0,20,24,4,4,0,71,78,4012810,3623232,9986,1258.090377,0
nvidia/zai-org/glm-5.1,t2v3-AN4f86-angrop-aarch64-support,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-AN4f86-angrop-aarch64-suppo-YdzYugJ,0,1,2,16,16,0,100,111,10030512,8062720,31789,2862.387225,0
nvidia/zai-org/glm-5.1,t2v3-AN4f86-angrop-aarch64-support,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-AN4f86-angrop-aarch64-suppo-U4ZuLt5,0,2,2,13,16,0,80,96,7006854,6681792,27328,1024.860147,0
nvidia/zai-org/glm-5.1,t2v3-AN4f86-angrop-aarch64-support,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-AN4f86-angrop-aarch64-suppo-zkLpnho,0,1,2,16,16,0,93,106,8353327,7566080,27962,1219.121647,0
nvidia/zai-org/glm-5.1,t2v3-AN4f86-angrop-aarch64-support,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-AN4f86-angrop-aarch64-suppo-ywmk9yf,1,2,2,16,16,0,71,81,5559874,4081408,22642,1965.113661,0
nvidia/zai-org/glm-5.1,t2v3-AN4f86-angrop-aarch64-support,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-AN4f86-angrop-aarch64-suppo-yGTgdvz,0,1,2,16,16,0,83,94,8137760,6496128,25961,2401.581427,0
nvidia/zai-org/glm-5.1,t2v3-AUb452-regex-character-class-support,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-AUb452-regex-character-clas-AojvdCo,0,0,10,1,24,0,11,14,722468,606912,4019,3600.027536,0
nvidia/zai-org/glm-5.1,t2v3-AUb452-regex-character-class-support,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-AUb452-regex-character-clas-sXyig8A,0,7,10,24,24,0,74,76,6987821,6706112,14853,1862.963774,0
nvidia/zai-org/glm-5.1,t2v3-AUb452-regex-character-class-support,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-AUb452-regex-character-clas-W5RnPuU,0,1,10,24,24,0,71,73,6539505,6261120,14476,1858.620031,0
nvidia/zai-org/glm-5.1,t2v3-AUb452-regex-character-class-support,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-AUb452-regex-character-clas-zQu8R7x,0,8,10,24,24,0,59,61,5610286,5143680,23592,2572.558999,0
nvidia/zai-org/glm-5.1,t2v3-AUb452-regex-character-class-support,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-AUb452-regex-character-clas-J5xDjo7,0,1,10,24,24,0,29,31,2312242,2003456,12183,3600.011638,0
nvidia/zai-org/glm-5.1,t2v3-BL60e2-http-client-protocol-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-BL60e2-http-client-protocol-xBAtRjt,1,4,4,230,230,0,68,78,4729617,4547200,12271,784.986109,0
nvidia/zai-org/glm-5.1,t2v3-BL60e2-http-client-protocol-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-BL60e2-http-client-protocol-XdnsEMd,1,4,4,230,230,0,38,43,2621963,2421824,9280,1129.713003,0
nvidia/zai-org/glm-5.1,t2v3-BL60e2-http-client-protocol-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-BL60e2-http-client-protocol-RcmgZcn,1,4,4,230,230,0,41,51,3177589,2917440,7862,1882.479151,0
nvidia/zai-org/glm-5.1,t2v3-BL60e2-http-client-protocol-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-BL60e2-http-client-protocol-fGgBWJB,1,4,4,230,230,0,62,73,3813131,3262848,16478,1043.602952,0
nvidia/zai-org/glm-5.1,t2v3-BL60e2-http-client-protocol-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-BL60e2-http-client-protocol-29aTCGD,1,4,4,230,230,0,50,63,3200096,2827520,9011,901.96058,0
nvidia/zai-org/glm-5.1,t2v3-BL9bd7-multipart-formdata-roundtrip-fix,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-BL9bd7-multipart-formdata-r-4oVKFkb,0,12,16,358,358,0,64,80,4283858,3263872,8101,1100.795723,0
nvidia/zai-org/glm-5.1,t2v3-BL9bd7-multipart-formdata-roundtrip-fix,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-BL9bd7-multipart-formdata-r-J3S2oAH,0,12,16,358,358,0,63,71,4507887,4279808,7093,468.573518,0
nvidia/zai-org/glm-5.1,t2v3-BL9bd7-multipart-formdata-roundtrip-fix,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-BL9bd7-multipart-formdata-r-fMj5ZGK,0,12,16,358,358,0,49,83,4040994,3647104,10046,729.652625,0
nvidia/zai-org/glm-5.1,t2v3-BL9bd7-multipart-formdata-roundtrip-fix,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-BL9bd7-multipart-formdata-r-EtwCrVR,0,12,16,358,358,0,56,68,3790285,3221056,6795,744.412731,0
nvidia/zai-org/glm-5.1,t2v3-BL9bd7-multipart-formdata-roundtrip-fix,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-BL9bd7-multipart-formdata-r-KsEvBYW,0,12,16,358,358,0,54,77,3834603,3681600,8669,449.400941,0
nvidia/zai-org/glm-5.1,t2v3-BLa5a2-pluggable-binding-converters,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-BLa5a2-pluggable-binding-co-PZ2uou8,0,10,14,367,367,0,50,57,3238138,3012864,15445,2014.588208,0
nvidia/zai-org/glm-5.1,t2v3-BLa5a2-pluggable-binding-converters,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-BLa5a2-pluggable-binding-co-isXsit8,0,10,14,367,367,0,46,50,2529424,2344064,14067,741.328653,0
nvidia/zai-org/glm-5.1,t2v3-BLa5a2-pluggable-binding-converters,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-BLa5a2-pluggable-binding-co-NZz5dyL,0,7,14,367,367,0,53,61,3561139,3101184,13002,1118.554914,0
nvidia/zai-org/glm-5.1,t2v3-BLa5a2-pluggable-binding-converters,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-BLa5a2-pluggable-binding-co-Ljq4YxB,0,10,14,367,367,0,89,95,8244501,7288128,17746,2912.276516,0
nvidia/zai-org/glm-5.1,t2v3-BLa5a2-pluggable-binding-converters,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-BLa5a2-pluggable-binding-co-zGCnCaz,0,10,14,367,367,0,55,59,4923416,4601088,13214,1517.161313,0
nvidia/zai-org/glm-5.1,t2v3-BLbca5-mount-prefix-propagation,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-BLbca5-mount-prefix-propaga-QtmDzjh,1,6,6,61,61,0,81,83,7460054,6740288,14096,3022.857045,0
nvidia/zai-org/glm-5.1,t2v3-BLbca5-mount-prefix-propagation,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-BLbca5-mount-prefix-propaga-Ja5mcU4,1,6,6,61,61,0,56,59,4181066,3927872,11642,927.596373,0
nvidia/zai-org/glm-5.1,t2v3-BLbca5-mount-prefix-propagation,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-BLbca5-mount-prefix-propaga-sfR2K2R,1,6,6,61,61,0,63,67,4586741,4159360,13237,850.029012,0
nvidia/zai-org/glm-5.1,t2v3-BLbca5-mount-prefix-propagation,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-BLbca5-mount-prefix-propaga-hiDuz5p,1,6,6,61,61,0,53,57,3934085,3292416,10367,1656.271806,0
nvidia/zai-org/glm-5.1,t2v3-BLbca5-mount-prefix-propagation,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-BLbca5-mount-prefix-propaga-yKtJQSL,1,6,6,61,61,0,48,52,2875739,2040512,7601,2189.175862,0
nvidia/zai-org/glm-5.1,t2v3-CA6bc4-cattrs-annotated-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-CA6bc4-cattrs-annotated-ove-FFuTCxh,1,12,12,2,2,0,56,60,5865727,5382400,14217,2080.577199,0
nvidia/zai-org/glm-5.1,t2v3-CA6bc4-cattrs-annotated-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CA6bc4-cattrs-annotated-ove-GjzuonP,1,12,12,2,2,0,54,58,3827364,3337216,11006,970.991377,0
nvidia/zai-org/glm-5.1,t2v3-CA6bc4-cattrs-annotated-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CA6bc4-cattrs-annotated-ove-GxD7Ngv,1,12,12,2,2,0,62,66,3500818,3009792,10851,831.56858,0
nvidia/zai-org/glm-5.1,t2v3-CA6bc4-cattrs-annotated-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CA6bc4-cattrs-annotated-ove-TLpApXJ,1,12,12,2,2,0,66,69,4973582,4099200,12597,1438.623393,0
nvidia/zai-org/glm-5.1,t2v3-CA6bc4-cattrs-annotated-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CA6bc4-cattrs-annotated-ove-XGVEnsW,1,12,12,2,2,0,81,84,4459402,4285696,12996,706.728041,0
nvidia/zai-org/glm-5.1,t2v3-CA872b-splits-during-bed-and-breakfast,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-CA872b-splits-during-bed-an-3tYMgHM,1,2,2,16,16,0,27,29,2497681,2418880,5630,982.987116,0
nvidia/zai-org/glm-5.1,t2v3-CA872b-splits-during-bed-and-breakfast,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CA872b-splits-during-bed-an-nsYmL5q,0,0,2,0,16,0,26,28,2407040,2228160,6063,1172.546548,0
nvidia/zai-org/glm-5.1,t2v3-CA872b-splits-during-bed-and-breakfast,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CA872b-splits-during-bed-an-A4ppSCN,1,2,2,16,16,0,41,45,2847394,2469568,7609,1518.850217,0
nvidia/zai-org/glm-5.1,t2v3-CA872b-splits-during-bed-and-breakfast,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CA872b-splits-during-bed-an-AhTsCkX,1,2,2,16,16,0,29,31,2246854,1943744,7222,1507.813935,0
nvidia/zai-org/glm-5.1,t2v3-CA872b-splits-during-bed-and-breakfast,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CA872b-splits-during-bed-an-f2arJHK,1,2,2,16,16,0,31,32,3015284,2807360,8568,1352.007859,0
nvidia/zai-org/glm-5.1,t2v3-CH78cb-chat-profile-config-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-CH78cb-chat-profile-config--YCgxDtx,0,0,4,57,57,0,13,21,342738,161664,1065,3600.012125,0
nvidia/zai-org/glm-5.1,t2v3-CH78cb-chat-profile-config-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CH78cb-chat-profile-config--tEZRvzo,0,4,4,56,57,0,74,91,4797839,4560064,13782,777.748726,0
nvidia/zai-org/glm-5.1,t2v3-CH78cb-chat-profile-config-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CH78cb-chat-profile-config--3BYxECn,1,4,4,57,57,0,81,93,6690595,5854528,17566,1705.682608,0
nvidia/zai-org/glm-5.1,t2v3-CH78cb-chat-profile-config-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CH78cb-chat-profile-config--G7HwyHE,1,4,4,57,57,0,68,77,5507392,4565440,13867,1609.774954,0
nvidia/zai-org/glm-5.1,t2v3-CH78cb-chat-profile-config-overrides,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CH78cb-chat-profile-config--QeBmR3A,1,4,4,57,57,0,76,88,5011406,4753792,15106,898.119078,0
nvidia/zai-org/glm-5.1,t2v3-CHc3c1-locale-fallback-dataframe-polars,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-CHc3c1-locale-fallback-data-JRAFUmJ,0,4,5,63,69,0,23,26,403300,352192,2770,242.431478,0
nvidia/zai-org/glm-5.1,t2v3-CHc3c1-locale-fallback-dataframe-polars,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CHc3c1-locale-fallback-data-2aQ49y9,0,4,5,68,69,0,14,16,246445,218240,3029,148.843107,0
nvidia/zai-org/glm-5.1,t2v3-CHc3c1-locale-fallback-dataframe-polars,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CHc3c1-locale-fallback-data-APLC4ug,0,2,5,68,69,0,24,26,411568,382144,3282,125.763274,0
nvidia/zai-org/glm-5.1,t2v3-CHc3c1-locale-fallback-dataframe-polars,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CHc3c1-locale-fallback-data-gRoE52U,0,3,5,68,69,0,20,24,345480,310080,2662,169.076301,0
nvidia/zai-org/glm-5.1,t2v3-CHc3c1-locale-fallback-dataframe-polars,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CHc3c1-locale-fallback-data-vGEKMHJ,0,4,5,68,69,0,22,24,375416,348032,3224,97.476639,0
nvidia/zai-org/glm-5.1,t2v3-CHe590-ask-file-upload-validation,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CHe590-ask-file-upload-vali-vcKDWHg,0,4,5,45,45,0,53,62,2198048,2077120,10025,465.360559,0
nvidia/zai-org/glm-5.1,t2v3-CHe590-ask-file-upload-validation,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CHe590-ask-file-upload-vali-f6ghsW8,1,5,5,45,45,0,72,82,3530098,3073088,12254,786.879003,0
nvidia/zai-org/glm-5.1,t2v3-CHe590-ask-file-upload-validation,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CHe590-ask-file-upload-vali-JNRQ3UP,0,4,5,45,45,0,40,52,1607684,1329728,7408,642.791165,0
nvidia/zai-org/glm-5.1,t2v3-CHe590-ask-file-upload-validation,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CHe590-ask-file-upload-vali-LgEuWG8,0,4,5,45,45,0,58,69,3598670,3408064,8800,439.336691,0
nvidia/zai-org/glm-5.1,t2v3-CR1c25-django-settings-forward-ref,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-CR1c25-django-settings-forw-qsYPxhM,0,0,5,25,25,0,5,6,148761,75456,290,3600.011302,0
nvidia/zai-org/glm-5.1,t2v3-CR1c25-django-settings-forward-ref,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CR1c25-django-settings-forw-sFgW9cg,1,5,5,25,25,0,22,22,1397145,1283264,6880,1005.137095,0
nvidia/zai-org/glm-5.1,t2v3-CR1c25-django-settings-forward-ref,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CR1c25-django-settings-forw-hQdM2Dt,0,5,5,24,25,0,16,16,914042,721088,4580,1074.72534,0
nvidia/zai-org/glm-5.1,t2v3-CR1c25-django-settings-forward-ref,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CR1c25-django-settings-forw-ySJNoeR,0,5,5,24,25,0,17,17,967937,855936,5374,1092.83351,0
nvidia/zai-org/glm-5.1,t2v3-CR1c25-django-settings-forward-ref,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CR1c25-django-settings-forw-vyjxXdP,0,5,5,24,25,0,16,16,739212,685504,5068,2056.016444,0
nvidia/zai-org/glm-5.1,t2v3-CS8148-literal-union-type-handling,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-CS8148-literal-union-type-h-nC6M4dk,0,4,5,128,128,0,56,63,4378726,3777344,11602,2023.945367,0
nvidia/zai-org/glm-5.1,t2v3-CS8148-literal-union-type-handling,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CS8148-literal-union-type-h-a7LvhAW,0,4,5,128,128,0,135,137,10005031,9431680,21909,2265.410292,0
nvidia/zai-org/glm-5.1,t2v3-CS8148-literal-union-type-handling,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CS8148-literal-union-type-h-uAYkcGw,0,4,5,128,128,0,99,112,9476073,8458816,19700,2270.240303,0
nvidia/zai-org/glm-5.1,t2v3-CS8148-literal-union-type-handling,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CS8148-literal-union-type-h-pxAMBTc,0,4,5,128,128,0,114,125,9194571,8484032,19132,1830.241528,0
nvidia/zai-org/glm-5.1,t2v3-CS8148-literal-union-type-handling,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CS8148-literal-union-type-h-Qpi7379,0,4,5,128,128,0,57,59,5576940,4949376,9284,942.001647,0
nvidia/zai-org/glm-5.1,t2v3-CUf582-ws-control-frame-filtering,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-CUf582-ws-control-frame-fil-HWTCLsY,1,5,5,110,110,0,33,34,1247869,1063168,3964,1002.693619,0
nvidia/zai-org/glm-5.1,t2v3-CUf582-ws-control-frame-filtering,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-CUf582-ws-control-frame-fil-pNhTPy6,0,1,5,110,110,0,46,49,2454718,2312576,5095,498.890409,0
nvidia/zai-org/glm-5.1,t2v3-CUf582-ws-control-frame-filtering,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-CUf582-ws-control-frame-fil-3WWD9uC,0,4,5,110,110,0,33,35,909438,726912,3973,744.613239,0
nvidia/zai-org/glm-5.1,t2v3-CUf582-ws-control-frame-filtering,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-CUf582-ws-control-frame-fil-2J8kk8F,1,5,5,110,110,0,44,44,2105078,1942016,5627,853.320552,0
nvidia/zai-org/glm-5.1,t2v3-CUf582-ws-control-frame-filtering,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-CUf582-ws-control-frame-fil-hYpPuAU,0,4,5,110,110,0,43,44,2261898,1950848,5251,727.890631,0
nvidia/zai-org/glm-5.1,t2v3-DA055f-input-model-ref-strategy,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-DA055f-input-model-ref-stra-jcZXLgF,1,10,10,40,40,0,117,121,10216992,9655040,19701,2666.48572,0
nvidia/zai-org/glm-5.1,t2v3-DA055f-input-model-ref-strategy,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-DA055f-input-model-ref-stra-b582zj7,0,3,10,40,40,0,78,82,4764292,4322304,6174,1131.957359,0
nvidia/zai-org/glm-5.1,t2v3-DA055f-input-model-ref-strategy,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-DA055f-input-model-ref-stra-R3hgq5U,1,10,10,40,40,0,69,71,5225157,4684864,13784,1114.07086,0
nvidia/zai-org/glm-5.1,t2v3-DA055f-input-model-ref-strategy,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-DA055f-input-model-ref-stra-2LdWGkM,1,10,10,40,40,0,47,51,3206228,3059520,9343,446.09253,0
nvidia/zai-org/glm-5.1,t2v3-DA055f-input-model-ref-strategy,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-DA055f-input-model-ref-stra-fc2ESo2,1,10,10,40,40,0,71,77,6658828,6087232,13017,928.680968,0
nvidia/zai-org/glm-5.1,t2v3-DA076a-dace-argument-marshal-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-DA076a-dace-argument-marsha-arHTtHs,1,4,4,14,14,0,101,119,7172155,7006336,20005,1068.122493,0
nvidia/zai-org/glm-5.1,t2v3-DA076a-dace-argument-marshal-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-DA076a-dace-argument-marsha-y6Berj3,1,4,4,14,14,0,97,106,7110587,6707200,21528,1347.252735,0
nvidia/zai-org/glm-5.1,t2v3-DA076a-dace-argument-marshal-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-DA076a-dace-argument-marsha-VMa35Eu,0,4,4,13,14,0,131,130,8559192,7831424,28702,1559.63842,0
nvidia/zai-org/glm-5.1,t2v3-DA076a-dace-argument-marshal-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-DA076a-dace-argument-marsha-PZ2oQJ4,1,4,4,14,14,0,115,124,8650250,7957376,23572,1810.046339,0
nvidia/zai-org/glm-5.1,t2v3-DA076a-dace-argument-marshal-refactor,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-DA076a-dace-argument-marsha-JC7iaKs,1,4,4,14,14,0,92,107,6003563,5536960,23432,1410.770369,0
nvidia/zai-org/glm-5.1,t2v3-DA0f7a-input-model-unserializable-types,/data/projects/craft-taskgen/evals-final/glm51/iter6-mon/t2v3-DA0f7a-input-model-unserial-AVK6WXu,1,9,9,66,66,0,146,151,10822664,9119680,22280,3210.129443,0
nvidia/zai-org/glm-5.1,t2v3-DA0f7a-input-model-unserializable-types,/data/projects/craft-taskgen/evals-final/glm51/iter5/t2v3-DA0f7a-input-model-unserial-U4tLqXE,0,7,9,66,66,0,102,107,7179839,6543424,14425,1792.595106,0
nvidia/zai-org/glm-5.1,t2v3-DA0f7a-input-model-unserializable-types,/data/projects/craft-taskgen/evals-final/glm51/iter1/t2v3-DA0f7a-input-model-unserial-mPcBrUP,0,8,9,66,66,0,95,95,6182655,5755136,21467,1628.08434,0
nvidia/zai-org/glm-5.1,t2v3-DA0f7a-input-model-unserializable-types,/data/projects/craft-taskgen/evals-final/glm51/iter2/t2v3-DA0f7a-input-model-unserial-b4YXbCx,0,6,9,66,66,0,120,120,7651699,6715264,24832,1934.895144,0
nvidia/zai-org/glm-5.1,t2v3-DA0f7a-input-model-unserializable-types,/data/projects/craft-taskgen/evals-final/glm51/iter4/t2v3-DA0f7a-input-model-unserial-c3m6nnt,0,6,9,66,66,0,136,139,11380310,8936256,19290,3600.014771,0
